fiber_type,import_export,category,sub_category,year,month,value
raw_cotton,import,floor coverings,tufted,2021,5,4035.67
raw_cotton,import,floor coverings,tufted,2021,6,3975.54
raw_cotton,import,floor coverings,tufted,2021,7,4384.93
raw_cotton,import,floor coverings,tufted,2021,8,3520.55
raw_cotton,import,floor coverings,tufted,2021,9,3152.02
raw_cotton,import,floor coverings,misc,2020,1,1108.29
raw_cotton,import,floor coverings,misc,2020,2,839.19
raw_cotton,import,floor coverings,misc,2020,3,935.53
raw_cotton,import,floor coverings,misc,2020,4,853.50
raw_cotton,import,floor coverings,misc,2020,5,497.95
raw_cotton,import,floor coverings,misc,2020,6,810.21
raw_cotton,import,floor coverings,misc,2020,7,1175.78
raw_cotton,import,floor coverings,misc,2020,8,1482.20
raw_cotton,import,floor coverings,misc,2020,9,1660.11
raw_cotton,import,floor coverings,misc,2020,10,1787.63
raw_cotton,import,floor coverings,misc,2020,11,1773.24
raw_cotton,import,floor coverings,misc,2020,12,1524.51
raw_cotton,import,floor coverings,misc,2021,1,1479.07
raw_cotton,import,floor coverings,misc,2021,2,1401.00
raw_cotton,import,floor coverings,misc,2021,3,1762.29
raw_cotton,import,floor coverings,misc,2021,4,1708.18
raw_cotton,import,floor coverings,misc,2021,5,1786.35
raw_cotton,import,floor coverings,misc,2021,6,1686.80
raw_cotton,import,floor coverings,misc,2021,7,1613.07
raw_cotton,import,floor coverings,misc,2021,8,1531.02
raw_cotton,import,floor coverings,misc,2021,9,1440.86
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,1,96941.43
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,2,91721.04
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,3,77804.28
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,4,7135.29
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,5,8806.43
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,6,20094.97
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,7,51077.05
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,8,71628.49
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,9,78533.58
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,10,85172.68
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,11,73597.30
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,12,70738.82
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,1,85376.00
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,2,75036.28
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,3,87370.74
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,4,80679.14
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,5,85100.72
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,6,80437.14
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,7,80108.57
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,8,86861.39
raw_cotton,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,9,87119.76
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,1,2813.39
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,2,3301.94
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,3,2271.30
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,4,1140.13
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,5,1202.05
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,6,1574.28
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,7,2068.20
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,8,2080.86
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,9,2144.22
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,10,2510.64
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,11,2196.15
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2020,12,1887.35
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,1,2365.80
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,2,2251.69
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,3,3149.15
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,4,2663.98
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,5,3494.00
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,6,2990.89
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,7,2898.10
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,8,2587.13
raw_cotton,export,"yarn, fabric, thread",broad woven fabric,2021,9,2554.64
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,1,4911.68
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,2,5016.60
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,3,3480.13
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,4,1395.25
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,5,1372.86
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,6,3186.52
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,7,2630.89
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,8,3503.78
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,9,3052.80
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,10,3272.98
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,11,3046.57
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2020,12,2670.02
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,1,2722.81
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,2,3199.13
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,3,3709.96
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,4,3002.24
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,5,3492.06
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,6,3315.56
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,7,3127.49
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,8,3648.66
raw_cotton,export,"yarn, fabric, thread",broad woven fabric blends,2021,9,2628.36
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,1,4883.31
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,2,4639.44
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,3,4091.26
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,4,1160.02
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,5,1447.88
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,6,2275.02
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,7,3820.36
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,8,3234.34
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,9,3671.51
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,10,4360.56
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,11,4001.69
raw_cotton,export,"yarn, fabric, thread",knit fabric,2020,12,3402.53
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,1,3779.91
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,2,3844.69
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,3,4354.29
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,4,4347.44
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,5,4406.43
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,6,4693.28
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,7,4479.78
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,8,4851.53
raw_cotton,export,"yarn, fabric, thread",knit fabric,2021,9,4843.79
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,1,10685.86
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,2,9139.84
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,3,9727.09
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,4,6883.33
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,5,6491.54
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,6,8824.48
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,7,8757.25
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,8,9869.74
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,9,10183.89
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,10,11499.23
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,11,10469.96
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,12,10020.09
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,1,9231.77
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,2,9897.04
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,3,11924.11
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,4,11167.72
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,5,10181.00
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,6,9890.35
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,7,8808.72
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,8,9394.04
raw_cotton,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,9,9406.66
raw_cotton,export,apparel,tops,2020,1,5429.63
raw_cotton,export,apparel,tops,2020,2,5724.40
raw_cotton,export,apparel,tops,2020,3,5547.29
raw_cotton,export,apparel,tops,2020,4,1915.04
raw_cotton,export,apparel,tops,2020,5,2782.89
raw_cotton,export,apparel,tops,2020,6,4266.41
raw_cotton,export,apparel,tops,2020,7,5748.60
raw_cotton,export,apparel,tops,2020,8,6439.63
raw_cotton,export,apparel,tops,2020,9,5570.38
raw_cotton,export,apparel,tops,2020,10,6217.94
raw_cotton,export,apparel,tops,2020,11,7078.01
raw_cotton,export,apparel,tops,2020,12,5415.90
raw_cotton,export,apparel,tops,2021,1,5298.12
raw_cotton,export,apparel,tops,2021,2,5527.04
raw_cotton,export,apparel,tops,2021,3,9290.25
raw_cotton,export,apparel,tops,2021,4,9131.80
raw_cotton,export,apparel,tops,2021,5,6785.06
raw_cotton,export,apparel,tops,2021,6,5861.24
raw_cotton,export,apparel,tops,2021,7,6321.85
raw_cotton,export,apparel,tops,2021,8,6640.34
raw_cotton,export,apparel,tops,2021,9,6653.90
raw_cotton,export,apparel,bottoms,2020,1,736.39
raw_cotton,export,apparel,bottoms,2020,2,721.66
raw_cotton,export,apparel,bottoms,2020,3,646.55
raw_cotton,export,apparel,bottoms,2020,4,366.76
raw_cotton,export,apparel,bottoms,2020,5,461.83
raw_cotton,export,apparel,bottoms,2020,6,693.29
raw_cotton,export,apparel,bottoms,2020,7,702.77
raw_cotton,export,apparel,bottoms,2020,8,746.61
raw_cotton,export,apparel,bottoms,2020,9,717.30
raw_cotton,export,apparel,bottoms,2020,10,961.09
raw_cotton,export,apparel,bottoms,2020,11,772.61
raw_cotton,export,apparel,bottoms,2020,12,733.05
raw_cotton,export,apparel,bottoms,2021,1,639.61
raw_cotton,export,apparel,bottoms,2021,2,627.24
raw_cotton,export,apparel,bottoms,2021,3,933.19
raw_cotton,export,apparel,bottoms,2021,4,793.66
raw_cotton,export,apparel,bottoms,2021,5,879.00
raw_cotton,export,apparel,bottoms,2021,6,680.01
raw_cotton,export,apparel,bottoms,2021,7,701.29
raw_cotton,export,apparel,bottoms,2021,8,972.27
raw_cotton,export,apparel,bottoms,2021,9,1040.34
raw_cotton,export,apparel,suits and coats,2020,1,493.39
raw_cotton,export,apparel,suits and coats,2020,2,598.29
raw_cotton,export,apparel,suits and coats,2020,3,558.44
raw_cotton,export,apparel,suits and coats,2020,4,320.48
raw_cotton,export,apparel,suits and coats,2020,5,388.06
raw_cotton,export,apparel,suits and coats,2020,6,322.08
raw_cotton,export,apparel,suits and coats,2020,7,413.36
raw_cotton,export,apparel,suits and coats,2020,8,504.31
raw_cotton,export,apparel,suits and coats,2020,9,637.67
raw_cotton,export,apparel,suits and coats,2020,10,857.11
raw_cotton,export,apparel,suits and coats,2020,11,600.75
raw_cotton,export,apparel,suits and coats,2020,12,635.54
raw_cotton,export,apparel,suits and coats,2021,1,672.11
raw_cotton,export,apparel,suits and coats,2021,2,690.33
raw_cotton,export,apparel,suits and coats,2021,3,627.29
raw_cotton,export,apparel,suits and coats,2021,4,588.34
raw_cotton,export,apparel,suits and coats,2021,5,449.51
raw_cotton,export,apparel,suits and coats,2021,6,441.79
raw_cotton,export,apparel,suits and coats,2021,7,359.42
raw_cotton,export,apparel,suits and coats,2021,8,450.95
raw_cotton,export,apparel,suits and coats,2021,9,452.28
raw_cotton,export,apparel,sweaters,2020,1,113.59
raw_cotton,export,apparel,sweaters,2020,2,156.13
raw_cotton,export,apparel,sweaters,2020,3,140.31
raw_cotton,export,apparel,sweaters,2020,4,114.50
raw_cotton,export,apparel,sweaters,2020,5,144.51
raw_cotton,export,apparel,sweaters,2020,6,121.42
raw_cotton,export,apparel,sweaters,2020,7,74.11
raw_cotton,export,apparel,sweaters,2020,8,133.08
raw_cotton,export,apparel,sweaters,2020,9,122.51
raw_cotton,export,apparel,sweaters,2020,10,146.65
raw_cotton,export,apparel,sweaters,2020,11,190.77
raw_cotton,export,apparel,sweaters,2020,12,102.64
raw_cotton,export,apparel,sweaters,2021,1,96.73
raw_cotton,export,apparel,sweaters,2021,2,88.03
raw_cotton,export,apparel,sweaters,2021,3,139.33
raw_cotton,export,apparel,sweaters,2021,4,124.81
raw_cotton,export,apparel,sweaters,2021,5,86.89
raw_cotton,export,apparel,sweaters,2021,6,115.55
raw_cotton,export,apparel,sweaters,2021,7,111.08
raw_cotton,export,apparel,sweaters,2021,8,206.64
raw_cotton,export,apparel,sweaters,2021,9,301.94
raw_cotton,export,apparel,other apparel,2020,1,2417.19
raw_cotton,export,apparel,other apparel,2020,2,2454.51
raw_cotton,export,apparel,other apparel,2020,3,2281.89
raw_cotton,export,apparel,other apparel,2020,4,822.21
raw_cotton,export,apparel,other apparel,2020,5,712.90
raw_cotton,export,apparel,other apparel,2020,6,1334.05
raw_cotton,export,apparel,other apparel,2020,7,2216.26
raw_cotton,export,apparel,other apparel,2020,8,2334.46
raw_cotton,export,apparel,other apparel,2020,9,2731.69
raw_cotton,export,apparel,other apparel,2020,10,3263.59
raw_cotton,export,apparel,other apparel,2020,11,2895.86
raw_cotton,export,apparel,other apparel,2020,12,2971.26
raw_cotton,export,apparel,other apparel,2021,1,2624.54
raw_cotton,export,apparel,other apparel,2021,2,3000.01
raw_cotton,export,apparel,other apparel,2021,3,3483.64
raw_cotton,export,apparel,other apparel,2021,4,2382.40
raw_cotton,export,apparel,other apparel,2021,5,3381.18
raw_cotton,export,apparel,other apparel,2021,6,3778.97
raw_cotton,export,apparel,other apparel,2021,7,4162.32
raw_cotton,export,apparel,other apparel,2021,8,4349.94
raw_cotton,export,apparel,other apparel,2021,9,4181.15
raw_cotton,export,headgear,headgear,2020,1,96.53
raw_cotton,export,headgear,headgear,2020,2,115.30
raw_cotton,export,headgear,headgear,2020,3,124.24
raw_cotton,export,headgear,headgear,2020,4,74.76
raw_cotton,export,headgear,headgear,2020,5,62.18
raw_cotton,export,headgear,headgear,2020,6,56.89
raw_cotton,export,headgear,headgear,2020,7,86.65
raw_cotton,export,headgear,headgear,2020,8,85.14
raw_cotton,export,headgear,headgear,2020,9,94.30
raw_cotton,export,headgear,headgear,2020,10,117.62
raw_cotton,export,headgear,headgear,2020,11,97.50
raw_cotton,export,headgear,headgear,2020,12,82.61
raw_cotton,export,headgear,headgear,2021,1,93.87
raw_cotton,export,headgear,headgear,2021,2,85.66
raw_cotton,export,headgear,headgear,2021,3,132.60
raw_cotton,export,headgear,headgear,2021,4,108.15
raw_cotton,export,headgear,headgear,2021,5,126.24
raw_cotton,export,headgear,headgear,2021,6,96.68
raw_cotton,export,headgear,headgear,2021,7,113.47
raw_cotton,export,headgear,headgear,2021,8,101.78
raw_cotton,export,headgear,headgear,2021,9,115.07
raw_cotton,export,home furnishings,blankets,2020,1,86.76
raw_cotton,export,home furnishings,blankets,2020,2,102.33
raw_cotton,export,home furnishings,blankets,2020,3,107.02
raw_cotton,export,home furnishings,blankets,2020,4,60.01
raw_cotton,export,home furnishings,blankets,2020,5,107.41
raw_cotton,export,home furnishings,blankets,2020,6,111.09
raw_cotton,export,home furnishings,blankets,2020,7,124.39
raw_cotton,export,home furnishings,blankets,2020,8,95.78
raw_cotton,export,home furnishings,blankets,2020,9,124.47
raw_cotton,export,home furnishings,blankets,2020,10,166.88
raw_cotton,export,home furnishings,blankets,2020,11,128.02
raw_cotton,export,home furnishings,blankets,2020,12,149.56
raw_cotton,export,home furnishings,blankets,2021,1,116.31
raw_cotton,export,home furnishings,blankets,2021,2,109.08
